"score","x_bd","y_bd","x_ed","y_ed"
"BAF-hat alone",0.793041666666667,0.996134920634921,0.0149371794871795,0.470388888888889
"BAF-hat alone",0.786322368421053,0.995843253968254,0.0159564102564103,0.483811111111111
"BAF-hat alone",0.779592105263158,0.995561507936508,0.0169230769230769,0.497461111111111
"BAF-hat alone",0.772868421052632,0.99527380952381,0.0179653846153846,0.510783333333333
"BAF-hat alone",0.766151315789474,0.994982142857143,0.0190025641025641,0.524122222222222
"BAF-hat alone",0.759467105263158,0.99465873015873,0.0201282051282051,0.537083333333333
"BAF-hat alone",0.752730263157895,0.994382936507937,0.0212269230769231,0.550161111111111
"BAF-hat alone",0.746019736842105,0.994085317460317,0.0223666666666667,0.563055555555556
"BAF-hat alone",0.73933552631579,0.993761904761905,0.0235705128205128,0.575677777777778
"BAF-hat alone",0.732686403508772,0.993406746031746,0.0248487179487179,0.587977777777778
"BAF-hat alone",0.726,0.993087301587302,0.0260833333333333,0.600461111111111
"BAF-hat alone",0.719337719298246,0.992744047619048,0.0274076923076923,0.612561111111111
"BAF-hat alone",0.712714912280702,0.992365079365079,0.0287794871794872,0.624455555555556
"BAF-hat alone",0.706092105263158,0.991986111111111,0.0303,0.635705555555556
"BAF-hat alone",0.699429824561403,0.991644841269841,0.0317615384615385,0.647205555555556
"BAF-hat alone",0.69280701754386,0.991265873015873,0.0333166666666667,0.658305555555556
"BAF-hat alone",0.686258771929825,0.990819444444444,0.0348910256410256,0.669322222222222
"BAF-hat alone",0.679642543859649,0.990436507936508,0.0365846153846154,0.679816666666667
"BAF-hat alone",0.673046052631579,0.99003373015873,0.0382653846153846,0.690372222222222
"BAF-hat alone",0.666497807017544,0.989587301587302,0.0400602564102564,0.700433333333333
"BAF-hat alone",0.659921052631579,0.989168650793651,0.0419628205128205,0.710022222222222
"BAF-hat alone",0.653385964912281,0.988710317460317,0.0438923076923077,0.7195
"BAF-hat alone",0.646916666666667,0.98819246031746,0.0459115384615385,0.728588888888889
"BAF-hat alone",0.640394736842105,0.987722222222222,0.0479307692307692,0.737677777777778
"BAF-hat alone",0.633866228070175,0.987259920634921,0.0500205128205128,0.746455555555556
"BAF-hat alone",0.627410087719298,0.986730158730159,0.0521782051282051,0.754944444444444
"BAF-hat alone",0.620997807017544,0.986160714285714,0.054351282051282,0.763366666666667
"BAF-hat alone",0.614550438596491,0.985625,0.0565935897435897,0.771483333333333
"BAF-hat alone",0.608116228070175,0.985075396825397,0.058925641025641,0.779216666666667
"BAF-hat alone",0.601725877192982,0.984486111111111,0.0612461538461538,0.787
"BAF-hat alone",0.595326754385965,0.983906746031746,0.0636653846153846,0.79435
"BAF-hat alone",0.588896929824561,0.983353174603175,0.0660935897435897,0.801666666666667
"BAF-hat alone",0.582495614035088,0.98277380952381,0.0685923076923077,0.808677777777778
"BAF-hat alone",0.576061403508772,0.982224206349206,0.0711217948717949,0.815555555555556
"BAF-hat alone",0.569677631578947,0.981630952380952,0.0737217948717949,0.822122222222222
"BAF-hat alone",0.563375,0.980962301587302,0.0764166666666667,0.828283333333333
"BAF-hat alone",0.557065789473684,0.980299603174603,0.07905,0.834711111111111
"BAF-hat alone",0.550802631578947,0.979597222222222,0.081798717948718,0.840633333333333
"BAF-hat alone",0.544629385964912,0.978811507936508,0.0845653846153846,0.846483333333333
"BAF-hat alone",0.538379385964912,0.978095238095238,0.0873589743589744,0.852216666666667
"BAF-hat alone",0.532212719298246,0.977305555555556,0.090274358974359,0.857416666666667
"BAF-hat alone",0.525997807017544,0.97655753968254,0.0931641025641026,0.862733333333333
"BAF-hat alone",0.519745614035088,0.975843253968254,0.0961282051282051,0.867727777777778
"BAF-hat alone",0.513524122807018,0.97510119047619,0.0991205128205128,0.8726
"BAF-hat alone",0.50743201754386,0.974244047619048,0.102130769230769,0.877388888888889
"BAF-hat alone",0.50122149122807,0.973492063492064,0.105178205128205,0.882022222222222
"BAF-hat alone",0.495146929824561,0.972617063492063,0.108329487179487,0.886205555555556
"BAF-hat alone",0.489017543859649,0.971793650793651,0.111529487179487,0.890172222222222
"BAF-hat alone",0.48297149122807,0.970892857142857,0.114747435897436,0.894066666666667
"BAF-hat alone",0.476975877192982,0.969946428571429,0.117978205128205,0.897905555555556
"BAF-hat alone",0.471008771929825,0.96897619047619,0.121257692307692,0.901527777777778
"BAF-hat alone",0.465010964912281,0.968031746031746,0.124569230769231,0.905016666666667
"BAF-hat alone",0.458997807017544,0.96710119047619,0.127912820512821,0.908366666666667
"BAF-hat alone",0.453010964912281,0.966146825396825,0.131270512820513,0.911655555555556
"BAF-hat alone",0.447138157894737,0.96509126984127,0.134669230769231,0.914761111111111
"BAF-hat alone",0.441282894736842,0.964017857142857,0.138119230769231,0.91765
"BAF-hat alone",0.435368421052632,0.962998015873016,0.141614102564103,0.920344444444444
"BAF-hat alone",0.429616228070175,0.961833333333333,0.145069230769231,0.923205555555556
"BAF-hat alone",0.423824561403509,0.960702380952381,0.148579487179487,0.925833333333333
"BAF-hat alone",0.418032894736842,0.959571428571429,0.152139743589744,0.928244444444444
"BAF-hat alone",0.412206140350877,0.958474206349206,0.155702564102564,0.930638888888889
"BAF-hat alone",0.406458333333333,0.957303571428571,0.159333333333333,0.932744444444444
"BAF-hat alone",0.400782894736842,0.95606746031746,0.162953846153846,0.934894444444444
"BAF-hat alone",0.395052631578947,0.954880952380952,0.166555128205128,0.937127777777778
"BAF-hat alone",0.389473684210526,0.953559523809524,0.170229487179487,0.939038888888889
"BAF-hat alone",0.383857456140351,0.952269841269841,0.173882051282051,0.94105
"BAF-hat alone",0.378291666666667,0.950934523809524,0.177605128205128,0.942755555555556
"BAF-hat alone",0.372787280701754,0.949545634920635,0.181315384615385,0.944511111111111
"BAF-hat alone",0.367298245614035,0.948140873015873,0.185046153846154,0.946183333333333
"BAF-hat alone",0.361857456140351,0.94669246031746,0.188766666666667,0.9479
"BAF-hat alone",0.356418859649123,0.945244047619048,0.192544871794872,0.949361111111111
"BAF-hat alone",0.350997807017544,0.943777777777778,0.196324358974359,0.950822222222222
"BAF-hat alone",0.345660087719298,0.942236111111111,0.200133333333333,0.952155555555556
"BAF-hat alone",0.340206140350877,0.940801587301587,0.203934615384615,0.953516666666667
"BAF-hat alone",0.334870614035088,0.939257936507937,0.207755128205128,0.9548
"BAF-hat alone",0.329559210526316,0.93769246031746,0.211605128205128,0.955955555555556
"BAF-hat alone",0.324372807017544,0.936013888888889,0.215428205128205,0.957227777777778
"BAF-hat alone",0.31931798245614,0.934218253968254,0.219271794871795,0.958405555555556
"BAF-hat alone",0.314131578947368,0.932539682539683,0.223132051282051,0.959516666666667
"BAF-hat alone",0.309092105263158,0.930728174603175,0.227010256410256,0.96055
"BAF-hat alone",0.304078947368421,0.928894841269841,0.230903846153846,0.961511111111111
"BAF-hat alone",0.299032894736842,0.927089285714286,0.234819230769231,0.962383333333333
"BAF-hat alone",0.293953947368421,0.925313492063492,0.238717948717949,0.963327777777778
"BAF-hat alone",0.289083333333333,0.92335119047619,0.242625641025641,0.964227777777778
"BAF-hat alone",0.284094298245614,0.921494047619048,0.246552564102564,0.96505
"BAF-hat alone",0.279267543859649,0.919490079365079,0.250482051282051,0.965861111111111
"BAF-hat alone",0.27459649122807,0.917345238095238,0.254417948717949,0.966644444444444
"BAF-hat alone",0.269855263157895,0.915265873015873,0.258352564102564,0.967427777777778
"BAF-hat alone",0.265111842105263,0.913186507936508,0.262291025641026,0.9682
"BAF-hat alone",0.260421052631579,0.911059523809524,0.266244871794872,0.968905555555556
"BAF-hat alone",0.255736842105263,0.908928571428571,0.27020641025641,0.969572222222222
"BAF-hat alone",0.251173245614035,0.906686507936508,0.274148717948718,0.970327777777778
"BAF-hat alone",0.246664473684211,0.904394841269841,0.278128205128205,0.970922222222222
"BAF-hat alone",0.242197368421053,0.90206746031746,0.282103846153846,0.971527777777778
"BAF-hat alone",0.23772149122807,0.899746031746032,0.286069230769231,0.972183333333333
"BAF-hat alone",0.23330701754386,0.897369047619048,0.290046153846154,0.972788888888889
"BAF-hat alone",0.228960526315789,0.894930555555556,0.294020512820513,0.973405555555556
"BAF-hat alone",0.224607456140351,0.8925,0.298021794871795,0.9739
"BAF-hat alone",0.220269736842105,0.890053571428571,0.301989743589744,0.974544444444444
"BAF-hat alone",0.21606798245614,0.887484126984127,0.305985897435897,0.975066666666667
"BAF-hat alone",0.211879385964912,0.884904761904762,0.309997435897436,0.975516666666667
"BAF-hat alone",0.207774122807018,0.882248015873016,0.313973076923077,0.976127777777778
"BAF-hat alone",0.20380701754386,0.87946626984127,0.317994871794872,0.976538888888889
"BAF-hat alone",0.199730263157895,0.876785714285714,0.32201282051282,0.976961111111111
"BAF-hat alone",0.195960526315789,0.873825396825397,0.326032051282051,0.977383333333333
"BAF-hat alone",0.192052631578947,0.870990079365079,0.330046153846154,0.977827777777778
"BAF-hat alone",0.188111842105263,0.868184523809524,0.334051282051282,0.978311111111111
"BAF-hat alone",0.184313596491228,0.865251984126984,0.33806282051282,0.978761111111111
"BAF-hat alone",0.180559210526316,0.862277777777778,0.342080769230769,0.979188888888889
"BAF-hat alone",0.176824561403509,0.859285714285714,0.34609358974359,0.979638888888889
"BAF-hat alone",0.173175438596491,0.856218253968254,0.350148717948718,0.9799
"BAF-hat alone",0.169535087719298,0.853140873015873,0.354183333333333,0.980255555555556
"BAF-hat alone",0.166054824561403,0.849918650793651,0.358232051282051,0.98055
"BAF-hat alone",0.162635964912281,0.846642857142857,0.36225641025641,0.980944444444444
"BAF-hat alone",0.159184210526316,0.843394841269841,0.366284615384615,0.981327777777778
"BAF-hat alone",0.155835526315789,0.840053571428571,0.370324358974359,0.981661111111111
"BAF-hat alone",0.152526315789474,0.836676587301587,0.374382051282051,0.981916666666667
"BAF-hat alone",0.149228070175439,0.833291666666667,0.378426923076923,0.982222222222222
"BAF-hat alone",0.146010964912281,0.829831349206349,0.382479487179487,0.9825
"BAF-hat alone",0.142831140350877,0.826337301587302,0.386547435897436,0.982711111111111
"BAF-hat alone",0.139660087719298,0.822837301587302,0.390598717948718,0.982988888888889
"BAF-hat alone",0.136589912280702,0.819244047619048,0.394658974358974,0.983233333333333
"BAF-hat alone",0.133451754385965,0.815712301587302,0.398712820512821,0.983505555555556
"BAF-hat alone",0.130416666666667,0.812089285714286,0.402764102564103,0.983783333333333
"BAF-hat alone",0.127537280701754,0.808323412698413,0.406826923076923,0.984016666666667
"BAF-hat alone",0.124640350877193,0.804573412698413,0.410880769230769,0.984288888888889
"BAF-hat alone",0.121675438596491,0.800884920634921,0.414928205128205,0.984588888888889
"BAF-hat alone",0.118918859649123,0.797009920634921,0.418991025641026,0.984816666666667
"BAF-hat alone",0.116107456140351,0.79318253968254,0.423038461538462,0.985116666666667
"BAF-hat alone",0.113304824561404,0.789347222222222,0.427108974358974,0.985316666666667
"BAF-hat alone",0.110587719298246,0.785436507936508,0.431166666666667,0.985566666666667
"BAF-hat alone",0.107980263157895,0.781424603174603,0.435229487179487,0.9858
"BAF-hat alone",0.105519736842105,0.777279761904762,0.439285897435897,0.986061111111111
"BAF-hat alone",0.102945175438596,0.773240079365079,0.443338461538462,0.986333333333333
"BAF-hat alone",0.10059649122807,0.768994047619048,0.447416666666667,0.9865
"BAF-hat alone",0.0981008771929825,0.764880952380952,0.45148717948718,0.9867
"BAF-hat alone",0.0957763157894737,0.760613095238095,0.455557692307692,0.9869
"BAF-hat alone",0.0933048245614035,0.756480158730159,0.459619230769231,0.987133333333333
"BAF-hat alone",0.0910416666666667,0.752156746031746,0.463683333333333,0.987361111111111
"BAF-hat alone",0.0888508771929825,0.747767857142857,0.467755128205128,0.987555555555556
"BAF-hat alone",0.0867105263157895,0.743335317460317,0.471820512820513,0.987772222222222
"BAF-hat alone",0.0845131578947368,0.738952380952381,0.475884615384615,0.988
"BAF-hat alone",0.0823991228070175,0.734494047619048,0.47995641025641,0.988194444444444
"BAF-hat alone",0.080484649122807,0.729857142857143,0.484035897435897,0.98835
"BAF-hat alone",0.0784758771929825,0.725303571428571,0.488114102564103,0.988516666666667
"BAF-hat alone",0.0765482456140351,0.720676587301587,0.492194871794872,0.988672222222222
"BAF-hat alone",0.0745548245614035,0.716109126984127,0.496261538461538,0.988888888888889
"BAF-hat alone",0.0728157894736842,0.711313492063492,0.500326923076923,0.989105555555556
"BAF-hat alone",0.0709188596491228,0.70665873015873,0.50440641025641,0.989266666666667
"BAF-hat alone",0.0691425438596491,0.701894841269841,0.508492307692308,0.9894
"BAF-hat alone",0.0673793859649123,0.697121031746032,0.512566666666667,0.989577777777778
"BAF-hat alone",0.0657214912280702,0.69225,0.516638461538461,0.989772222222222
"BAF-hat alone",0.064171052631579,0.687281746031746,0.520707692307692,0.989977777777778
"BAF-hat alone",0.0625394736842105,0.682388888888889,0.524787179487179,0.990133333333333
"BAF-hat alone",0.061030701754386,0.677382936507936,0.528874358974359,0.990261111111111
"BAF-hat alone",0.0594714912280702,0.672422619047619,0.532953846153846,0.990422222222222
"BAF-hat alone",0.0579956140350877,0.667386904761905,0.537046153846154,0.990527777777778
"BAF-hat alone",0.0565021929824561,0.662369047619048,0.541124358974359,0.990688888888889
"BAF-hat alone",0.0550504385964912,0.657311507936508,0.545207692307692,0.990833333333333
"BAF-hat alone",0.0536228070175439,0.652232142857143,0.54928717948718,0.990994444444444
"BAF-hat alone",0.0522938596491228,0.647065476190476,0.553379487179487,0.991094444444444
"BAF-hat alone",0.0509605263157895,0.641900793650794,0.557458974358974,0.991255555555556
"BAF-hat alone",0.0496820175438596,0.636686507936508,0.561555128205128,0.991344444444444
"BAF-hat alone",0.0484649122807018,0.631418650793651,0.565651282051282,0.991427777777778
"BAF-hat alone",0.0471885964912281,0.626202380952381,0.56973717948718,0.991561111111111
"BAF-hat alone",0.0459583333333333,0.620944444444444,0.573825641025641,0.991683333333333
"BAF-hat alone",0.0448179824561404,0.615605158730159,0.577914102564103,0.991805555555556
"BAF-hat alone",0.0436995614035088,0.610248015873016,0.58200641025641,0.991905555555556
"BAF-hat alone",0.0425723684210526,0.604896825396825,0.58609358974359,0.992033333333333
"BAF-hat alone",0.0415,0.599496031746032,0.590178205128205,0.992172222222222
"BAF-hat alone",0.040530701754386,0.594003968253968,0.594267948717949,0.992283333333333
"BAF-hat alone",0.0395811403508772,0.588492063492064,0.598355128205128,0.992411111111111
"BAF-hat alone",0.038640350877193,0.582972222222222,0.602442307692308,0.992538888888889
"BAF-hat alone",0.0377675438596491,0.577392857142857,0.606535897435897,0.992633333333333
"BAF-hat alone",0.0367982456140351,0.57189880952381,0.610625641025641,0.99275
"BAF-hat alone",0.035905701754386,0.566335317460318,0.614705128205128,0.992911111111111
"BAF-hat alone",0.0350526315789474,0.560738095238095,0.618797435897436,0.993011111111111
"BAF-hat alone",0.0341622807017544,0.555172619047619,0.622884615384615,0.993138888888889
"BAF-hat alone",0.0333399122807018,0.549545634920635,0.626974358974359,0.993255555555556
"BAF-hat alone",0.0325657894736842,0.543875,0.631060256410256,0.993388888888889
"BAF-hat alone",0.0317763157894737,0.538220238095238,0.63515,0.9935
"BAF-hat alone",0.030953947368421,0.532593253968254,0.639221794871795,0.993694444444444
"BAF-hat alone",0.0302083333333333,0.526896825396825,0.643316666666667,0.993788888888889
"BAF-hat alone",0.0294912280701754,0.521176587301587,0.647407692307692,0.993894444444444
"BAF-hat alone",0.0287521929824561,0.515474206349206,0.651492307692308,0.994033333333333
"BAF-hat alone",0.0280548245614035,0.509734126984127,0.655585897435897,0.994133333333333
"BAF-hat alone",0.0273311403508772,0.504019841269841,0.659676923076923,0.994238888888889
"BAF-hat alone",0.0266864035087719,0.498232142857143,0.663758974358974,0.994388888888889
"BAF-hat alone",0.0260065789473684,0.49247619047619,0.667851282051282,0.994494444444444
"BAF-hat alone",0.0253837719298246,0.486668650793651,0.671946153846154,0.994588888888889
"BAF-hat alone",0.0246776315789474,0.480938492063492,0.676032051282051,0.994716666666667
"BAF-hat alone",0.024030701754386,0.475152777777778,0.680115384615385,0.994861111111111
"BAF-hat alone",0.0234627192982456,0.469295634920635,0.684220512820513,0.994911111111111
"BAF-hat alone",0.022890350877193,0.463444444444444,0.688305128205128,0.995044444444444
"BAF-hat alone",0.0223157894736842,0.457593253968254,0.692402564102564,0.995127777777778
"BAF-hat alone",0.0217434210526316,0.451740079365079,0.696485897435897,0.995272222222222
"BAF-hat alone",0.0211666666666667,0.445892857142857,0.700569230769231,0.995411111111111
"BAF-hat alone",0.0206271929824561,0.440009920634921,0.704647435897436,0.995577777777778
"BAF-hat alone",0.0200614035087719,0.434150793650794,0.70874358974359,0.995666666666667
"BAF-hat alone",0.0195635964912281,0.428230158730159,0.712848717948718,0.995716666666667
"BAF-hat alone",0.0189934210526316,0.422376984126984,0.716938461538462,0.995827777777778
"BAF-hat alone",0.0185263157894737,0.416428571428571,0.721034615384615,0.995916666666667
"BAF-hat alone",0.0180921052631579,0.410450396825397,0.725134615384615,0.995988888888889
"BAF-hat alone",0.0175701754385965,0.404553571428571,0.729219230769231,0.996122222222222
"BAF-hat alone",0.0170964912280702,0.398611111111111,0.733315384615385,0.996211111111111
"BAF-hat alone",0.0166820175438596,0.392615079365079,0.737403846153846,0.996333333333333
"BAF-hat alone",0.0162083333333333,0.386674603174603,0.74149358974359,0.996444444444444
"BAF-hat alone",0.0157587719298246,0.380710317460317,0.745592307692308,0.996522222222222
"BAF-hat alone",0.0153464912280702,0.374712301587302,0.749676923076923,0.996661111111111
"BAF-hat alone",0.0149078947368421,0.368738095238095,0.753778205128205,0.996727777777778
"BAF-hat alone",0.0145219298245614,0.362718253968254,0.757867948717949,0.996838888888889
"BAF-hat alone",0.0140767543859649,0.35675,0.761961538461538,0.996938888888889
"BAF-hat alone",0.013640350877193,0.35077380952381,0.766061538461538,0.997011111111111
"BAF-hat alone",0.0132061403508772,0.344797619047619,0.770153846153846,0.997111111111111
"BAF-hat alone",0.0128157894736842,0.338779761904762,0.774248717948718,0.997205555555556
"BAF-hat alone",0.0123684210526316,0.332813492063492,0.778344871794872,0.997294444444444
"BAF-hat alone",0.0119364035087719,0.326835317460317,0.78243717948718,0.997394444444444
"BAF-hat alone",0.0115570175438596,0.32080753968254,0.78653717948718,0.997466666666667
"BAF-hat alone",0.0111184210526316,0.314833333333333,0.790632051282051,0.997561111111111
"BAF-hat alone",0.0107521929824561,0.308793650793651,0.794730769230769,0.997638888888889
"BAF-hat alone",0.010359649122807,0.302779761904762,0.798821794871795,0.997744444444444
"BAF-hat alone",0.00997149122807017,0.296759920634921,0.802908974358974,0.997872222222222
"BAF-hat alone",0.00965570175438596,0.290674603174603,0.807003846153846,0.997966666666667
"BAF-hat alone",0.0092828947368421,0.284642857142857,0.811098717948718,0.998055555555556
"BAF-hat alone",0.00896710526315789,0.27855753968254,0.815201282051282,0.998116666666667
"BAF-hat alone",0.00855482456140351,0.272559523809524,0.819298717948718,0.9982
"BAF-hat alone",0.00819298245614035,0.266517857142857,0.82339358974359,0.998288888888889
"BAF-hat alone",0.00778947368421053,0.260511904761905,0.827484615384615,0.9984
"BAF-hat alone",0.00745833333333333,0.254440476190476,0.83158717948718,0.998461111111111
"BAF-hat alone",0.00708771929824561,0.248404761904762,0.835682051282051,0.998555555555556
"BAF-hat alone",0.00680701754385965,0.242289682539683,0.839788461538462,0.998594444444444
"BAF-hat alone",0.00642324561403509,0.236265873015873,0.84388717948718,0.998672222222222
"BAF-hat alone",0.00609868421052632,0.230188492063492,0.847984615384615,0.998755555555556
"BAF-hat alone",0.00570394736842105,0.224176587301587,0.852076923076923,0.998855555555556
"BAF-hat alone",0.00537280701754386,0.218105158730159,0.856170512820513,0.998955555555556
"BAF-hat alone",0.0050219298245614,0.212051587301587,0.860266666666667,0.999044444444444
"BAF-hat alone",0.00471271929824561,0.205962301587302,0.864364102564103,0.999122222222222
"BAF-hat alone",0.00441447368421053,0.199861111111111,0.868467948717949,0.999177777777778
"BAF-hat alone",0.00413815789473684,0.193740079365079,0.872569230769231,0.999244444444444
"BAF-hat alone",0.00382456140350877,0.187652777777778,0.876664102564103,0.999338888888889
"BAF-hat alone",0.00358114035087719,0.181503968253968,0.880767948717949,0.999388888888889
"BAF-hat alone",0.00330482456140351,0.175382936507937,0.884873076923077,0.999438888888889
"BAF-hat alone",0.00303728070175439,0.169253968253968,0.888978205128205,0.999488888888889
"BAF-hat alone",0.00279385964912281,0.163105158730159,0.893082051282051,0.999538888888889
"BAF-hat alone",0.00253947368421053,0.156964285714286,0.89718717948718,0.999588888888889
"BAF-hat alone",0.00229824561403509,0.150811507936508,0.901297435897436,0.999616666666667
"BAF-hat alone",0.00209210526315789,0.144628968253968,0.905403846153846,0.999655555555556
"BAF-hat alone",0.001875,0.138454365079365,0.909515384615385,0.999677777777778
"BAF-hat alone",0.00170394736842105,0.132238095238095,0.913620512820513,0.999727777777778
"BAF-hat alone",0.00153070175438596,0.12602380952381,0.917730769230769,0.999755555555556
"BAF-hat alone",0.00136842105263158,0.119801587301587,0.921834615384615,0.999805555555556
"BAF-hat alone",0.0012280701754386,0.11355753968254,0.925944871794872,0.999833333333333
"BAF-hat alone",0.0011030701754386,0.107299603174603,0.93005641025641,0.999855555555556
"BAF-hat alone",0.000971491228070175,0.101049603174603,0.93416282051282,0.999894444444444
"BAF-hat alone",0.000853070175438597,0.0947857142857143,0.938274358974359,0.999916666666667
"BAF-hat alone",0.000758771929824561,0.0885,0.942388461538462,0.999927777777778
"BAF-hat alone",0.000620614035087719,0.0822559523809524,0.946501282051282,0.999938888888889
"BAF-hat alone",0.000491228070175439,0.0760019841269841,0.950608974358974,0.999977777777778
"BAF-hat alone",0.000390350877192982,0.0697222222222222,0.954725641025641,0.999977777777778
"BAF-hat alone",0.00030921052631579,0.0634246031746032,0.958839743589744,0.999988888888889
"BAF-hat alone",0.000232456140350877,0.057125,0.962955128205128,0.999988888888889
"BAF-hat alone",0.000179824561403509,0.0508015873015873,0.967071794871795,0.999988888888889
"BAF-hat alone",0.000140350877192982,0.0444662698412698,0.97118717948718,0.999994444444444
"BAF-hat alone",0.000107456140350877,0.0381269841269841,0.975302564102564,0.999994444444444
"BAF-hat alone",8.1140350877193e-05,0.0317797619047619,0.979417948717949,1
"BAF-hat alone",4.60526315789474e-05,0.0254404761904762,0.983534615384615,1
"BAF-hat alone",3.07017543859649e-05,0.0190853174603175,0.98765,1
"BAF-hat alone",1.75438596491228e-05,0.0127261904761905,0.991766666666667,1
"BAF-hat alone",2.19298245614035e-06,0.00636904761904762,0.995883333333333,1
"BAF-hat alone",0,1.98412698412698e-06,1,1
"BAF-hat + CI half-width",1,1,0,5.55555555555556e-06
"BAF-hat + CI half-width",0.992958333333333,1,3.84615384615385e-06,0.0178222222222222
"BAF-hat + CI half-width",0.985918859649123,0.999998015873016,4.35897435897436e-05,0.0354888888888889
"BAF-hat + CI half-width",0.978888157894737,0.999988095238095,0.000130769230769231,0.05295
"BAF-hat + CI half-width",0.971877192982456,0.999962301587302,0.00027948717948718,0.0701388888888889
"BAF-hat + CI half-width",0.964883771929825,0.999918650793651,0.00048974358974359,0.0870666666666667
"BAF-hat + CI half-width",0.957910087719298,0.999857142857143,0.000787179487179487,0.103616666666667
"BAF-hat + CI half-width",0.950925438596491,0.99980753968254,0.00109358974358974,0.120122222222222
"BAF-hat + CI half-width",0.94396052631579,0.999738095238095,0.00147307692307692,0.136316666666667
"BAF-hat + CI half-width",0.937030701754386,0.999636904761905,0.00187179487179487,0.152427777777778
"BAF-hat + CI half-width",0.930116228070175,0.99952380952381,0.00231282051282051,0.16835
"BAF-hat + CI half-width",0.923190789473684,0.999418650793651,0.00270641025641026,0.184483333333333
"BAF-hat + CI half-width",0.916256578947368,0.999321428571429,0.00311153846153846,0.200566666666667
"BAF-hat + CI half-width",0.909320175438596,0.99922619047619,0.00356282051282051,0.21645
"BAF-hat + CI half-width",0.902396929824561,0.999121031746032,0.00401923076923077,0.232305555555556
"BAF-hat + CI half-width",0.895510964912281,0.998980158730159,0.00448974358974359,0.248105555555556
"BAF-hat + CI half-width",0.888594298245614,0.998867063492063,0.00494871794871795,0.263955555555556
"BAF-hat + CI half-width",0.88168201754386,0.998751984126984,0.00544102564102564,0.279655555555556
"BAF-hat + CI half-width",0.874804824561404,0.998603174603175,0.00594230769230769,0.295322222222222
"BAF-hat + CI half-width",0.867934210526316,0.998448412698413,0.00647692307692308,0.310844444444444
"BAF-hat + CI half-width",0.86109649122807,0.998265873015873,0.00708589743589744,0.326038888888889
"BAF-hat + CI half-width",0.854254385964912,0.998085317460317,0.00770641025641026,0.341188888888889
"BAF-hat + CI half-width",0.847379385964912,0.997934523809524,0.00828846153846154,0.356505555555556
"BAF-hat + CI half-width",0.840526315789474,0.997763888888889,0.00892435897435897,0.371588888888889
"BAF-hat + CI half-width",0.833703947368421,0.99756746031746,0.00964358974358974,0.386305555555556
"BAF-hat + CI half-width",0.826870614035088,0.997378968253968,0.010375641025641,0.400972222222222
"BAF-hat + CI half-width",0.82008552631579,0.997146825396825,0.0112141025641026,0.415177777777778
"BAF-hat + CI half-width",0.813267543859649,0.996946428571429,0.0120115384615385,0.429555555555556
"BAF-hat + CI half-width",0.806464912280702,0.996730158730159,0.0128948717948718,0.443566666666667
"BAF-hat + CI half-width",0.799699561403509,0.996480158730159,0.0137910256410256,0.457522222222222
"BAF-hat + CI half-width",0.792945175438596,0.996222222222222,0.0147089743589744,0.471377777777778
"BAF-hat + CI half-width",0.786206140350877,0.995948412698413,0.0157038461538462,0.484905555555556
"BAF-hat + CI half-width",0.779451754385965,0.995688492063492,0.0166794871794872,0.498516666666667
"BAF-hat + CI half-width",0.772725877192982,0.995402777777778,0.0176692307692308,0.512066666666667
"BAF-hat + CI half-width",0.766017543859649,0.995103174603175,0.0187666666666667,0.525144444444444
"BAF-hat + CI half-width",0.759304824561403,0.994805555555556,0.0198384615384615,0.538338888888889
"BAF-hat + CI half-width",0.752565789473684,0.994531746031746,0.0209141025641026,0.551516666666667
"BAF-hat + CI half-width",0.745842105263158,0.994246031746032,0.0220346153846154,0.564494444444444
"BAF-hat + CI half-width",0.739133771929825,0.993944444444444,0.0232461538461538,0.577083333333333
"BAF-hat + CI half-width",0.732456140350877,0.993615079365079,0.0244705128205128,0.589616666666667
"BAF-hat + CI half-width",0.725813596491228,0.993255952380952,0.0257871794871795,0.601744444444444
"BAF-hat + CI half-width",0.719129385964912,0.99293253968254,0.0270871794871795,0.61395
"BAF-hat + CI half-width",0.712497807017544,0.992561507936508,0.0284641025641026,0.625822222222222
"BAF-hat + CI half-width",0.705859649122807,0.992196428571429,0.0299730769230769,0.637122222222222
"BAF-hat + CI half-width",0.699179824561403,0.991871031746032,0.0314628205128205,0.6485
"BAF-hat + CI half-width",0.692559210526316,0.991490079365079,0.0330269230769231,0.659561111111111
"BAF-hat + CI half-width",0.685936403508772,0.991111111111111,0.0346128205128205,0.670527777777778
"BAF-hat + CI half-width",0.679383771929825,0.990670634920635,0.0363217948717949,0.680955555555556
"BAF-hat + CI half-width",0.672776315789474,0.990277777777778,0.0380538461538462,0.691288888888889
"BAF-hat + CI half-width",0.666212719298246,0.989845238095238,0.0398525641025641,0.701333333333333
"BAF-hat + CI half-width",0.65965350877193,0.989410714285714,0.0417423076923077,0.710977777777778
"BAF-hat + CI half-width",0.65306798245614,0.988998015873016,0.0437141025641026,0.720272222222222
"BAF-hat + CI half-width",0.646570175438597,0.988505952380952,0.0457038461538462,0.729488888888889
"BAF-hat + CI half-width",0.640081140350877,0.988005952380952,0.0477717948717949,0.738366666666667
"BAF-hat + CI half-width",0.633548245614035,0.987547619047619,0.0498294871794872,0.747283333333333
"BAF-hat + CI half-width",0.62706798245614,0.987039682539683,0.0520358974358974,0.755561111111111
